"","x"
"1",-2.00556189626186
"2",1.03136933120542
"3",3.5505300983386
"4",-4.14563083647675
"5",-0.179448382961776
"6",-1.32193323127391
"7",1.58303489964406
"8",0.0820529126292731
"9",4.43741862193256
"10",1.68966280650634
"11",0.93389546962598
"12",2.81329993625787
"13",-0.87809350935497
"14",-3.94280449530533
"15",3.98518510671875
"16",-6.78574156262526
"17",1.96461956828266
"18",0.698100244283108
"19",2.26475380515836
"20",2.96657426985503
"21",4.67521387159918
"22",-2.06508171193096
"23",3.55453907547903
"24",2.7526999555929
"25",0.0110412046454502
"26",-7.1002161328443
"27",1.06713505004268
"28",-0.715910628842704
"29",1.77142036438765
"30",2.64764737273595
"31",1.6523169492109
"32",1.33125112773483
"33",2.40637665008578
"34",-2.253429968093
"35",-1.73669870906201
"36",-2.94997135533613
"37",-3.85940811396061
"38",-1.40020626343799
"39",-1.25010044534865
"40",1.44878114213427
"41",-0.857724882005468
"42",-3.76265388585949
"43",-1.88210973146876
"44",2.638427546637
"45",1.39193874333097
"46",2.83379944300118
"47",-0.683082374765338
"48",0.414900103477021
"49",-0.411797524503658
"50",-0.680526212462889
"51",-1.87446704670256
"52",5.23842428216491
"53",-1.25722263142278
"54",1.2345526156997
"55",-2.34244360532881
"56",-6.01387137211386
"57",-0.722185320414746
"58",2.71068621628872
"59",2.54739528090707
"60",5.73785319620533
"61",-3.99863113456045
"62",5.16003033947452
"63",-1.57227852656805
"64",-1.26436682802035
"65",1.13197541974273
"66",-3.45159878612483
"67",-4.46955775736099
"68",-0.453696826848004
"69",0.188231988403968
"70",-0.00236893438404717
"71",-2.06003501409164
"72",1.35694154162939
"73",-0.316763198528696
"74",-0.645684834166248
"75",-0.120127443704222
"76",-3.6463944516723
"77",2.9147419611987
"78",2.34380839119633
"79",2.35351877916631
"80",-1.15294158060506
"81",2.22708924728529
"82",-3.17381160906397
"83",-1.19265636804021
"84",-4.68652176495215
"85",-4.93705871427348
"86",2.4563558265162
"87",-1.46103208264126
"88",-0.0185325696455598
"89",-0.865245617616662
"90",2.86467624986618
"91",3.57858273461117
"92",4.37721075055514
"93",-2.64662434267916
"94",-4.65563675224488
"95",-3.38243472457479
"96",-4.42006172667745
"97",4.38125561669288
"98",0.635130678586041
"99",-1.88414486068485
"100",0.655765139518426
"101",2.40256427180319
"102",1.20074846280522
"103",-0.70273351108785
"104",-3.29425784022972
"105",-1.92793407526424
"106",2.96152334952577
"107",2.10172518696036
"108",5.10959492546463
"109",-0.942219951820296
"110",1.21551038099446
"111",-2.29729285608636
"112",0.0578561917394304
"113",1.05510984206424
"114",1.42064782833329
"115",1.26151934637169
"116",-0.598431510047374
"117",2.75249606766714
"118",3.18310995976259
"119",0.238360465781991
"120",0.248450707020833
"121",2.77540718700599
"122",0.928530853113521
"123",3.82508851575544
"124",-2.58097648212728
"125",-2.33496832706902
"126",-0.415969628475795
"127",-1.49723978404924
"128",2.04644676033428
"129",-3.85495846244399
"130",-1.89619210568269
"131",1.54244902262384
"132",1.35809015095906
"133",1.94776661021285
"134",-6.1264961699128
"135",2.71140930354492
"136",1.0663537644441
"137",2.30777493421605
"138",2.37650077976516
"139",4.71826781433227
"140",-1.25081764383307
"141",-1.30385984236185
"142",1.53420466574428
"143",-1.80446579338015
"144",-1.42673738749415
"145",1.6686504528233
"146",-3.07969138894659
"147",1.46933364708499
"148",1.84766841968652
"149",-1.80390168490025
"150",-0.230208847209183
"151",2.18215780612681
"152",0.239192239738854
"153",1.61486991161372
"154",-3.50621139527192
"155",2.85611550689377
"156",-4.62132047801394
"157",1.71135376151767
"158",1.65602249055614
"159",0.599251187211603
"160",3.49262610495773
"161",0.890999933529115
"162",-0.808736210883099
"163",-0.598624251850412
"164",-0.813318817952405
"165",-2.93565783140605
"166",-3.59465012601306
"167",4.64452515640219
"168",-4.07597722496145
"169",-2.76938352901304
"170",4.21467571565393
"171",2.4343219306225
"172",2.49600072017126
"173",0.127139781204157
"174",-0.893820649890675
"175",-2.02290063784753
"176",-3.07636140753289
"177",-0.586866411490783
"178",-1.47193565955834
"179",1.83617229193615
"180",-1.63195392493404
"181",-2.30405264922316
"182",-2.20372573562131
"183",0.876951483234891
"184",-4.14800685415181
"185",1.2167440558238
"186",1.01294357225022
"187",0.0564127957935087
"188",1.76990677364623
"189",-1.46263388814503
"190",3.12617772781376
"191",-2.84454505661044
"192",0.446368470368599
"193",-3.00822557546674
"194",-2.21353815706226
"195",2.4318647866768
"196",-0.0515167753543173
"197",-0.990040372420754
"198",-1.14515025659114
"199",-1.9158087285263
"200",0.330956343603684
